,EHRI-ID,WD-ID,Camp-EHRI-label-simple,HGC_ID,SubcampSimple,ID1,ID,MHG_ID,SubcampDiaFix,SubcampDiaFixSimple,SubcampMattingly,Main,Women,Men,Gender,FIRMS,YYYY_OPEN,MM_OPEN,DD_OPEN,Open_Txt,YYYY_CLOSE,MM_CLOSE,DD_CLOSE,Close_Txt,PRISONERS,Date_Open,Date_Close,PEAK_POP,FUNC_1,FUNC_2,HOW_FOUND,Share_Loc,LAT,LONG,NATIONS,ENCY_REF,LABOR,EDIT_NOTES
1060,966.0,Q47515588,Kivioli,22-0500-0,Kiviõli I and II,1061,22-0500-0,1598,Kivi⌡li I and II,Kivi⌡li I and II,Kivi⌡li I and II,Vaivara,0,0,0,Baltol,43.0,10.0,,"""October 1943""",,,,,Jewish,10/15/1943,,1689,9,6,,0,59.3833,26.9667,,"Encyclopedia of Camps and Ghettos, p. 1500",worked in various construction projects for Baltic Oil,
1061,551.0,Q693998,Klooga,22-0505-2,Klooga,1062,22-0505-2,1599,Klooga,Klooga,Klooga,Vaivara,2,0,2,,43.0,10.0,,"""First mentioned October 1943""",44.0,9.0,19.0,"""September 19, 1944""",Jewish,10/15/1943,09/19/1944,2122,5,6,,0,59.3197,24.2112,Lithuanian,"Encyclopedia of Camps and Ghettos, p. 1501","produced concrete mines; worked at sawmill; cleaning details, army supply depot",
1062,2999.0,Q45535941,Kurem�e,22-0535-0,Kurem�e,1063,22-0535-0,1600,Kurem�e,Kurem�e,Kurem�e,Vaivara,0,0,0,,43.0,11.0,,"""First mentioned November 1943""",44.0,3.0,,"""March 1944""",,11/15/1943,03/15/1944,850,6,0,,0,59.1167,23.8,,"Encyclopedia of Camps and Ghettos, p. 1502",worked on a railroad,
1063,552.0,Q47515924,Lagedi,22-0539-0,Lagedi,1064,22-0539-0,1601,Lagedi,Lagedi,Lagedi,Vaivara,0,0,0,,44.0,7.0,,"""July 1944""",44.0,9.0,,"""September 1944""",,07/15/1944,09/15/1944,80,6,7,,0,59.4,24.9333,,"Encyclopedia of Camps and Ghettos, p. 1503","construction work, dug antitank ditches",
1064,2258.0,Q45479676,Narva,22-0686-3,Narva,1065,22-0686-3,1602,Narva [aka Narva-Ost] (and Hungerburg),Narva,Narva,Vaivara,2,1,3,,43.0,,,"""Fall 1943""",44.0,2.0,,"""February 1944""",Jewish,09/01/1943,02/15/1944,1693,7,6,,0,59.3833,28.2,,"Encyclopedia of Camps and Ghettos, p. 1503","built fortifications, dug antitank trenches, various roadwork, woodcutting, construction projects",
1065,3000.0,Q45536016,Petseri,22-0758-0,Petseri,1066,22-0758-0,1603,"Petseri, ▄lenurme, Kulupe",Petseri,Petseri,Vaivara,0,0,0,,44.0,1.0,,"""First mentioned Jaunary 1944""",44.0,3.0,,"""March 1944""",,01/15/1944,03/15/1944,1,7,6,"assigned lat long of Ulenurme, Estonia",0,58.3156,26.724,,"Encyclopedia of Camps and Ghettos, p. 1504",three seperate camps-- worked on railroad construction primariliy,
1066,,,,22-0782-0,Port Kunda (Jews),1067,22-0782-0,1604,Port Kunda (Jews),Port Kunda (Jews),Port Kunda (Jews),Vaivara,0,0,0,,43.0,10.0,,"""October 1943""",44.0,,,"""Summer 1944""",Jewish,10/15/1943,06/01/1944,0,0,0,"found on google maps satelite image by measuring about 6 miles from port kunda, near a quarry, found a camp-like structure",0,59.45642,26.490633,,"Encyclopedia of Camps and Ghettos, p. 1505",worked in limestone and oil shale quarries,
1067,967.0,Q47515778,Port Kunda,22-0784-3,Port Kunda (Gypsies),1068,22-0784-3,1605,Port Kunda (Gypsies),Port Kunda (Gypsies),Port Kunda (Gypsies),Vaivara,2,1,3,"Port Kunda Cement, FL Smidth & Co.",43.0,,,"""Fall 1943""",44.0,7.0,,"""July or August 1944""","Jewish, Roma",09/01/1943,07/15/1944,1200,5,9,,0,59.4984,26.526,,"Encyclopedia of Camps and Ghettos, p. 1505","worked in cement factory, some worked in oil-shale quarries",
1068,1513.0,Q47515262,Sonda,22-0906-0,Sonda,1069,22-0906-0,1606,Sonda,Sonda,Sonda,Vaivara,0,0,0,,44.0,2.0,20.0,"""Februay 20-22, 1944""",,,,,,02/20/1944,,293,6,0,,0,59.3434,26.8363,,"Encyclopedia of Camps and Ghettos, p. 1506",prisoners cleared forests,
1069,970.0,Q47515341,Soski,22-0909-0,Soski,1070,22-0909-0,1607,Soski,Soski,Soski,Vaivara,0,0,0,,43.0,10.0,,"""First mentioned October 1943""",44.0,2.0,3.0,"""Evacuated about February 3, 1944""",Jewish,10/15/1943,02/03/1944,495,6,0,,0,59.1038,27.6863,,"Encyclopedia of Camps and Ghettos, p. 1507","constructed railway tracks, loaded and unloaded boats, worked for OT",
1070,961.0,Q705431,Vaivara,22-0986-3,Vaivara,1071,22-0986-3,1608,Vaivara,Vaivara,Vaivara,Vaivara,2,1,3,"Baltische Ol GmbH (Balt÷l), OT",43.0,9.0,19.0,"""September 19, 1943""",,,,,"Jewish, Roma, POWs",09/19/1943,,1292,6,7,,1,59.3667,27.75,"Baltic Jews from Vilnius and Kaunas ghettos, and some Czech and German","Encyclopedia of Camps and Ghettos, p. 1492",see subcamp entries,AY added Date_Close and Evac_CODE) from Date_Evac_Txt
1071,,,,22-0996-0,Vivikonna I,1072,22-0996-0,1610,Vivikonna I,Vivikonna I,Vivikonna I,Vaivara,0,0,0,Baltische Ol GmbH  (Balt÷l),,,,"""October 1943""",43.0,10.0,,"""October 1943""",Jewish,,10/15/1943,1300,9,6,,0,59.338,27.6746,,"Encyclopedia of Camps and Ghettos, p. 1508","consisted of three camps: some mined shale for Baltic Oil, some worked on other construction sites",
1072,972.0,Q692676,Warschau,23-1004-0,Warschau,1073,23-1004-0,1611,Warschau,Warschau,Warschau,Warschau,0,0,0,,43.0,,,"""Summer 1943""",44.0,7.0,,"""July 1944""","Political, Career Criminals, Jewish",06/01/1943,07/15/1944,5000,6,0,,0,52.25,21.0,"Hungarian, German, Greek, Western european countries, Polish","Encyclopedia of Camps and Ghettos, p. 1512",most worked demolishing the ghetto,
1073,756.0,Q565655,Niederhagen,24-1022-0,Wewelsburg,1074,24-1022-0,1612,Wewelsburg [aka Niederhagen],Wewelsburg,Wewelsburg,Wewelsburg,0,0,0,,41.0,9.0,1.0,"""September 1, 1941""",43.0,4.0,10.0,"""April 10, 1943""",,09/01/1941,04/30/1943,1000,6,0,,0,51.6,8.65,,Encyclopedia of Camps and Ghettos p. 1519,"prisoners renovated and expanded Wewelsburg castle, worked in quarry and on construction and renovation of villas, also worked in the camp-owned laundry, tailor's shop, SS garages, kitchens, or in constructing the camp",BB added N_FIRM data 7/5/2012
1074,2061.0,Q202428,Polish Youth Custody Camp of the Security Police Litzmannstadt,25-0586-3,Polish Youth Custody Camp of the Security Police Litzmannstadt,1075,25-0586-3,1614,"Polish Youth Custody Camp of the Security Police Litzmannstadt [aka Polenlager, Kripolager]",Polish Youth Custody Camp of the Security Police Litzmannstadt,Polish Youth Custody Camp of the Security Police,Youth Camp,2,1,3,,42.0,12.0,1.0,"""December 1, 1942""",42.0,1.0,18.0,"""January 18, 1942""","Juvenilles: Outcasts, Jehovah Witnesses, Jews, Orphans",12/01/1942,01/18/1942,1000,6,0,,0,51.75,19.4667,,"Encyclopedia of Camps and Ghettos, p. 1527",worked for the SS-Business Administration Main Office's Office Group D,
1075,2227.0,Q45477222,Youth Protection Camp Moringen,25-0640-0,Youth Protection Camp Moringen,1076,25-0640-0,1677,Youth Protection Camp Moringen,Youth Protection Camp Moringen,Moringen,Youth Camp,0,0,0,,40.0,8.0,,"""August 1940""",45.0,4.0,9.0,"""Liberated April 9, 1945""",,08/15/1940,04/09/1945,1,6,0,"Assigned lat lon of Moringen, Germany",0,51.699263,9.869135,,"Encyclopedia of Camps and Ghettos, p. 1530","worked for the SS in labor deatchments, some laid cables for teh Reichspost or worked in the river carrying cement bags; a few worked for the armaments industry",
1076,2076.0,Q452767,Youth Protection Camp Uckermark,25-0974-0,Youth Protection Camp Uckermark,1077,25-0974-0,1616,Youth Protection Camp Uckermark,Youth Protection Camp Uckermark,Uckermark,Youth Camp,0,0,0,,42.0,6.0,,"""June 1942""",45.0,4.0,30.0,"""Liberated April 30, 1945""",,06/15/1942,04/30/1945,1200,6,4,,0,53.1833,12.15,,"Encyclopedia of Camps and Ghettos, p. 1532",worked on farms; some worked for armaments firms like Siemens,
1077,,,,,Kassel (second),1078,,0,Kassel (second),Kassel (second),Kassel,Buchenwald,0,0,0,,42.0,11.0,12.0,"""November 12, 1942""",42.0,12.0,8.0,"""December 8, 1942""",,11/12/1942,12/08/1942,0,0,0,,1,51.316699,9.5,,"Encyclopedia of Camps, Volume 1 pg 368",worked for the construction firm Itten Bros.,BB added N_FIRM data 7/3/2012
1078,,,,,Hausham (women) at Dachau,1079,,0,Hausham (women) at Dachau,Hausham (women) at Dachau,Hausham,Dachau,0,0,0,,44.0,10.0,5.0,"""October 5, 1944""",45.0,4.0,29.0,"""Liberated April 29, 1945""",,10/05/1944,04/29/1945,0,0,0,"Assigned lat long of Hausham, Germany",1,47.750185,11.83518,,Encyclopedia of Camps and Ghettos p. 482,"prisoners worked for Amtsgruppe WV (Land-, Forst und Fischwirtschaft) of the SS-Business Administration Main Office (WVHA), also dug snow and cut down trees",BB added N_FIRM data 7/4/2012
1079,2750.0,Q45517063,Hausham women's,,Hausham (women),1080,,0,Hausham (women),Hausham (women),Hausham,Ravensbruck,0,0,0,,43.0,10.0,27.0,"""First mentioned as Ravensbruck camp October 27, 1943""",44.0,,,"Becomes Dachau subcamp October 5, 1944",,10/27/1943,10/05/1944,0,0,0,"Assigned lat long of Hausham, Germany",1,47.750185,11.835108,,Encyclopedia of Camps and Ghettos p. 482,"prisoners worked for Amtsgruppe W V (Land-, Forst und Fischwirtschaft) of the SS-Business Administration main Office (WVHA), also dug snow and cut down trees",BB added N_FIRM data 7/5/2012
1080,327.0,Q1719298,Sudelfeld,,"Sudelfeld (SS-Berghaus and Hotel ""Alpenrose"")",1081,,0,"Sudelfeld (SS-Berghaus and Hotel ""Alpenrose"")","Sudelfeld (SS-Berghaus and Hotel ""Alpenrose"")",Sudelfeld,Dachau,0,0,0,,40.0,6.0,22.0,"""First mentioned June 22, 1940""",45.0,5.0,6.0,"""Liberated May 6, 1945""",Jehova's Witnesses,06/22/1940,05/06/1945,150,0,0,Assigned lat long of Hotel Alpen Rose,0,47.674534,12.012541,,"Encyclopedia of Camps and Ghettos, p. 551","Construction of swimming pool, garages, sport, recreation, and training camp",
1081,,,,,Greater N�rnberg Camps (F�rther Strasse),1082,,0,Greater N�rnberg Camps (F�rther Strasse),Greater N�rnberg Camps (F�rther Strasse),,Early,0,0,0,,33.0,2.0,20.0,"""February 20, 1933, first known prisoner held""",33.0,4.0,26.0,"""April 26, 1933, last Furth detainees deported to Dachau""",,02/20/1933,04/26/1933,0,0,0,"Located at center of Further Strasse, Furth, Nurnberg, Germany using google maps",0,49.457358,11.036282,,"Encyclopedia of Camps and Ghettos, p. 85","protective custody camp, some prisoners were tortured",BB added N_FIRM data 7/5/2012
1082,,,,,Greater N�rnberg Camps (Notegef�ngnis),1083,,0,Greater N�rnberg Camps (Notegef�ngnis),Greater N�rnberg Camps (Notegef�ngnis),,Early,0,0,0,,33.0,3.0,,"""March 1933, general opening date for Greater Nurnberg Camps""",33.0,4.0,,"""April 26, 1933, last Furth detainees deported to Dachau""",Communists,03/01/1933,04/26/1933,0,0,0,"Located at center of Furth, Nurnberg, Germany",0,49.465427,10.995486,Communists,"Encyclopedia of Camps and Ghettos, p. 85","protective custody camp, some prisoners were tortured",BB added N_FIRM data 7/5/2012
1083,,,,,Greater N�rnberg Camps (Rathauswache),1084,,0,Greater N�rnberg Camps (Rathauswache),Greater N�rnberg Camps (Rathauswache),,Early,0,0,0,,33.0,3.0,,"""March 1933, general opening date for Greater Nurnberg Camps""",33.0,4.0,,"""April 26, 1933, last Furth detainees deported to Dachau""",,03/01/1933,04/26/1933,0,0,0,"Located at Rathausplatz, Nurnberg, Germany",0,49.455215,11.077306,,"Encyclopedia of Camps and Ghettos, p. 85","protective custody camp, some prisoners were tortured",BB added N_FIRM data 7/5/2012
1084,,,,,Janowitz (Krschepenitz),1085,,0,Janowitz (Krschepenitz),Janowitz (Krschepenitz),Janowitz,Flossenburg,0,0,0,,45.0,3.0,,"""Middle of March, 1945""",45.0,5.0,,"""End of April, 1945""",,03/15/1945,05/01/1945,0,0,0,"Assigned lat long of Krepenice, Czech Republic",0,49.70291,14.347987,"French, Polish, Russian,","Encyclopedia of Camps and Ghettos, p. 618",no information available,
1085,441.0,Q47515370,Niesky/Brandhofen,,Niesky/Brandhofen,1086,,0,Niesky/Brandhofen,Niesky/Brandhofen,Niesky^Brandhofen,Gross Rosen,0,1,0,,45.0,3.0,1.0,"""March 1, 1945""",45.0,4.0,21.0,"""April 21, 1945""",,03/01/1945,04/21/1945,0,0,0,"Assigned lat long of Niesky, Germany",0,51.29315,14.831172,,"Encyclopedia of Camps and Ghettos, p. 773","prisoners dug trenches, pulled horse carts, buried the dead, gathered firewood",BB added N_FIRM data 7/5/2012
1086,2963.0,Q45533252,Lublin Alter Flughafen men's,,Lublin (Alter Flughafen) (men),1087,,0,Lublin (Alter Flughafen) (men),Lublin (Alter Flughafen) (men),Lublin,Lublin,0,0,0,,43.0,10.0,22.0,"""October 22, 1943, becomes part of Lublin system""",44.0,7.0,24.0,"""Liberated July 24, 1944""",,10/22/1943,07/24/1944,0,0,0,,1,51.25,22.5667,,"Encyclopedia of Camps and Ghettos, p. 885",recast unusable housing appliances and furniture,
1087,2991.0,Q45535342,Pankewitza,,Pankewitza,1088,,0,Pankewitza,Pankewitza,Pankewitza,Vaivara,0,0,0,,43.0,11.0,,"""November 1943""",,,,"""Last mentioned December 1943""",,11/15/1943,,0,0,0,located 31 miles due west of Pleskau (Pskov) Russia on google maps,0,57.83068,27.550278,,"Encyclopedia of Camps and Ghettos, p. 1504",no information available,BB added N_FIRM data 7/5/2012
1088,569.0,Q153598,Trawniki,,Trawniki (first),1089,,0,Trawniki (first),Trawniki (first),Trawniki,Lublin,0,0,0,,41.0,7.0,,"""July 1941""",41.0,9.0,,"""September 1941""",,07/15/1941,09/15/1941,0,0,0,Found town on google maps,1,51.1333,22.9979,,"Encyclopedia of Camps and Ghettos, p. 893",camp for political prisoners,Not officially a Lublin subcamp until September 1943. Not sure how to categorize labor of prisoners trained as guards
1089,,,,,Trawniki (second),1090,,0,Trawniki (second),Trawniki (second),,Lublin,2,1,3,F.W. Shultz and co,42.0,6.0,,"""June 1942""",43.0,9.0,,"""September 1943""",,06/15/1942,09/15/1943,6000,0,0,Found town on google maps,1,51.1333,22.9979,,"Encyclopedia of Camps and Ghettos, p. 893","women sorted washed and repaired clothing from killing centers; produced mattresses, furs, repaired boots and uniforms",Not officially a Lublin subcamp until September 1943. Not sure how to categorize labor of prisoners trained as guards
1090,2837.0,Q45523789,Dippoldsau,,Dippoldsau,1091,,0,Dippoldsau,Dippoldsau,Dippoldsau,Mauthausen,0,1,1,,43.0,,,"""Summer 1943""",,,,,,06/01/1943,,0,0,0,Located 14.5 miles up the Enns river from Grossraming (Location is approximate),0,47.983545,14.35364,,"Encyclopedia of Camps and Ghettos, p. 911","worked in quarry, cleared flood damage, built barracks",
1091,2839.0,Q45523939,Weyr,,Weyr,1092,,0,Weyr,Weyr,Weyr,Mauthausen,0,0,0,,43.0,4.0,,"""Mid or late April 1943""",44.0,10.0,,"""Evacuated October 1944""",,04/30/1943,10/15/1944,0,0,0,"Located 12.4 miles up the Enns river from Grossraming, guessed in which direction (Location is approximate)",0,47.944867,14.359217,,"Encyclopedia of Camps and Ghettos, p. 954","cleared forest, built barracks, road work, and labor for civilian firms",
1092,,,,,Loiblpass (north),1093,,0,Loiblpass (north),Loiblpass (north),Loiblpass,Mauthausen,0,0,0,,43.0,11.0,29.0,"""November 29, 1943""",45.0,4.0,15.0,"""Closing begins April 15, 1945""",,11/29/1943,04/15/1945,0,0,0,Located tunnel entrance and exit on google maps,0,46.445751,14.253827,"Polish, Soviet, Yugoslov, Czech, German, Norwegian, Luxembourgish, Spanish, Hungarian, and others","Encyclopedia of Camps and Ghettos, p. 932",improved Loiblepass road and constructed a tunnel,Opening date also given as Summer 1943
1093,603.0,Q50230121,,,Passau III,1094,,0,Passau III,Passau III,Passau III,Mauthausen,0,1,1,Bayerischer Lloyd,45.0,3.0,,"""March 1945""",45.0,5.0,,"""May 1945""",,03/15/1945,05/15/1945,0,0,0,,1,48.5833,13.4833,,"Encyclopedia of Camps and Ghettos, p. 938",loaded and unloaded ships,
1094,,,,,V�cklabruck (Redl-Zipf),1095,,0,V�cklabruck (Redl-Zipf),V�cklabruck (Redl-Zipf),V�cklabruck,Mauthausen,0,0,0,,43.0,9.0,30.0,"""September 30, 1943""",45.0,3.0,24.0,"""March 24, 1945""",,09/30/1943,03/24/1945,0,0,0,,1,48.0167,13.65,"Polish, Spanish, and Soviet","Encyclopedia of Camps and Ghettos, p. 953",no information available,
1095,3146.0,Q47519228,Jedlesee,,Jedlesee,1096,,0,Jedlesee [aka Floridsdorf II],Jedlesee,Jedlesee,Mauthausen,0,0,0,,44.0,7.0,13.0,"""July 13, 1944""",45.0,4.0,1.0,"""Evacuated April 1, 1945""",,07/13/1944,04/01/1945,0,0,0,,0,48.271097,16.393318,,"Encyclopedia of Camps and Ghettos, p. 958","aircraft production, armament production, components of the A4 rocket, battery producers",
1096,,,,,Kinzigdamm,1097,,0,Kinzigdamm,Kinzigdamm,Kinzigdamm,Natzweiler,0,0,0,,44.0,12.0,11.0,"""December 11, 1944""",45.0,3.0,1.0,"""March 1, 1945""",,12/11/1944,03/01/1945,0,0,0,"located at Kinzigstrasse, near Haslach, Germany",0,48.281365,8.120205,French and Soviet,"Encyclopedia of Camps and Ghettos, p. 1037",worked for numerous local companies and craftsmen,
1097,,,,,Vulkan,1098,,0,Vulkan,Vulkan,Vulkan,Natzweiler,0,1,1,Hartsteinwerke Vulkan,44.0,12.0,4.0,"""December 4, 1944""",45.0,3.0,,"""March 1945""",,12/04/1944,03/15/1945,0,0,0,,1,48.2833,8.0833,,"Encyclopedia of Camps and Ghettos, p. 1037","prepared Hartstein tunnel for armaments production laying pipes, digging tunnels, pouring concrete, breaking and cutting stone","prisoners slept in Hartstein tunnels, exact location unknown"
1098,349.0,Q1353864,Schw�bisch Hall-Hessental,,Schw�bisch Hall-Hessental,1099,,0,Schw�bisch Hall-Hessental,Schw�bisch Hall-Hessental,Schw�bisch Hall-Hessental,Natzweiler,0,1,1,,44.0,10.0,14.0,"""October 14, 1944""",45.0,4.0,5.0,"""Evacuated April 5, 1945""",,10/14/1944,04/05/1945,0,0,0,located at northwest end of railyard in town of Schwabisch Hall,0,49.108876,9.7320413,"Polish Jews, a few German and Hungarian Jews","Encyclopedia of Camps and Ghettos, p. 1059",worked at airfield repairing runways and assembling airplane parts; construction; worked at quarry; cleared rubble,
1099,,,,,Morsleben,1100,,0,Morsleben,Morsleben,Morsleben,Neuengamme,2,1,3,,44.0,2.0,,"""February 1944""",45.0,4.0,8.0,"""Probably evacuated April 8, 1945""",,02/15/1944,04/08/1945,0,0,0,Locateed in industrial looking area of Morsleben,0,52.222236,11.102049,,"Encyclopedia of Camps and Ghettos, p. 1083",building underground factories for arms production in old salt mines,
1100,719.0,Q1719263,Hamburg-Hammerbrook,,Hamburg-Hammerbrook (Spaldingstrasse),1101,,0,Hamburg-Hammerbrook (Spaldingstrasse),Hamburg-Hammerbrook (Spaldingstrasse),Hamburg-Hammerbrook,Neuengamme,0,0,0,,44.0,11.0,,"""November 1944""",45.0,4.0,19.0,"""Liberated on April 19, 1945""",,11/15/1944,04/19/1945,2000,0,0,located on google maps,0,53.549589,10.017536,"Soviet and Latvian POWs, Polish, Belgian, French and Danish resistance members","Encyclopedia of Camps and Ghettos, p. 1018","worked throughout hamburg repairing railroad lines, telephone cables, clearing unexploded bombs and rubble; one botanical garden kommando",
1101,796.0,Q47515716,"Riga (Heereskraftfahrzeugpark, Hirtenstrasse)",,Riga (Heereskraftfahrzeugpark,1102,,0,"Riga (Heereskraftfahrzeugpark, Hirtenstrasse) [aka Park]",Riga (Heereskraftfahrzeugpark,Riga (Heereskraftfahrzeugpark,Riga-Kaiserwald,2,1,3,,44.0,,,"""End of January 1944""",44.0,8.0,6.0,"""August 6, 1944""",Jewish,02/01/1944,08/06/1944,0,0,0,"Located on Spilwe airport, near Heereskraftfahrzeugpark subcamp point",0,56.986184,24.071732,Jewish,Encyclopedia of Camps and Ghettos p. 1241,work in army vehicle repair facility,
1102,2057.0,Q2175644,Barkhausen,,Porta Westfalica/A II Barkhausen,1103,,0,"Porta Westfalica/A II Barkhausen [aka Porta I, Kaiserhof]",Porta Westfalica/A II Barkhausen,Porta Westfalica/A II Barkhausen,Neuengamme,0,1,1,"Firma Ambi-Budd (aircraft parts), Deurag-Nerag (oil refinery), Philips (radio assembly)",44.0,3.0,18.0,"""March 18, 1944""",45.0,4.0,1.0,"""Evacuated April 1, 1945""","Ukrainian, Polish, Danish (no Jews)",03/18/1944,04/01/1945,0,0,0,found on google maps,0,52.246341,8.912079,"Ukrainian, Polish, Danish (no Jews)","Encyclopedia of Camps and Ghettos, p. 1166","expanded tunnels for aircraft production, underground petroleum refinery (latter not completed), skilled electronics crew installed radio equipment",
1103,734.0,Q47515856,Lerbeck,,Porta Westfalica/A II Lerbeck-Neesen,1104,,0,Porta Westfalica/A II Lerbeck-Neesen,Porta Westfalica/A II Lerbeck-Neesen,Porta Westfalica/A II Lerbeck-Neesen,Neuengamme,0,1,1,Kl÷ckner Flugmotorenbau GmbH,44.0,9.0,30.0,"""September 30, 1944""",45.0,4.0,1.0,"""Evacuated April 1, 1945""","Poles, Austrians (no Jews)",09/30/1944,04/01/1945,0,0,0,assigned lat lon of Lerbeck,0,52.2495,8.94329,"Poles, Austrians (no Jews)","Encyclopedia of Camps and Ghettos, p. 1166",inspected and repaired Type-801 BMW aircraft motors,
1104,724.0,Q47515170,Hausberge,,"Porta Westfalica/A II Hausberge ""Hammerwerke""",1105,,0,"Porta Westfalica/A II Hausberge ""Hammerwerke""","Porta Westfalica/A II Hausberge ""Hammerwerke""","Porta Westfalica/A II Hausberge ""Hammerwerke""",Neuengamme,0,0,2,,45.0,2.0,,"""February 1945""",45.0,4.0,1.0,"""Evacuated April 1, 1945""",,02/15/1945,04/01/1945,0,0,0,located at intersection of Mindener Weg and Frettholzweg,0,52.237294,8.950548,"Dutch, Hungarian Jewish women","Encyclopedia of Camps and Ghettos, p. 1166",skilled women who had worked previously for Philips continued electronics production,
1105,3007.0,Q45536549,Vaivara subcamp,,Vaivara subcamp,1106,,0,Vaivara subcamp,Vaivara subcamp,Vaivara subcamp,Vaivara,2,1,3,"Baltische Ol GmbH (Balt÷l), OT",43.0,8.0,6.0,"""August 6, 1943""",44.0,2.0,,"""prisoners sent to Vivikonna January 1944""","Jewish, Roma, POWs",08/06/1943,01/15/1944,0,0,0,,1,59.3667,27.75,"Baltic Jews from Vilnius and Kaunas ghettos, and some Czech and German","Encyclopedia of Camps, Volume 1 pg 1507","inmates did labor in the forest, on the railway line or at construction sites, some craftsmen made clothing, shoes",
1106,2316.0,Q45484157,Vivikonna Balt�l,,Vivikonna III (Balt�l),1107,,0,Vivikonna III (Balt�l) [aka Werk IV Sillam�e],Vivikonna III (Balt�l),Vivikonna III (Balt�l),Vaivara,2,1,3,,,,,,44.0,2.0,12.0,"""Evacuated February 12, 1944""","Jewish, Russian",,01/12/1944,699,0,0,located in middle of SillamΣe using google maps,0,59.401041,27.744598,,"Encyclopedia of Camps, Volume 1 pg 1508",shale and coal,
1107,3001.0,Q45536092,Vivikonna OT,,Vivikonna II (OT),1108,,0,Vivikonna II (OT),Vivikonna II (OT),Vivikonna II (OT),Vaivara,2,1,3,,,,,,44.0,2.0,2.0,"""Evacuated February 2, 1944""",,,02/02/1944,0,0,0,located in middle of Vivikonna,1,59.338,27.6746,,"Encyclopedia of Camps, Volume 1 pg 1508","forestry work, built railroad tracks, dug trenches",
